id,code,name,user_type_id:id,reconcile,chart_template_id:id
2410010,2410010,ASSEGNI CIRCOLARI,account.data_account_type_liquidity,TRUE,l10n_it_chart_generic
2415005,2415005,DENARO IN CASSA,account.data_account_type_liquidity,TRUE,l10n_it_chart_generic
2415010,2415010,VALORI BOLLATI,account.data_account_type_liquidity,TRUE,l10n_it_chart_generic
2605005,2605005,RATEI ATTIVI,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
2610005,2610005,RISCONTI ATTIVI,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
2615005,2615005,COSTI ANTICIPATI,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
2620005,2620005,DISAGGIO SU PRESTITI,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
2625005,2625005,SPESE NON PAGATE-PROFESSIONISTI,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
2805005,2805005,CAPITALE SOCIALE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2805010,2805010,FONDO DI DOTAZIONE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2805015,2805015,CAPITALE NETTO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2805020,2805020,TITOLARE C/VERSAM. e/o PRELEVAM.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2810005,2810005,RISERVA DA SOPRAPREZ. AZ./QUOTE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2815005,2815005,RISERVE DI RIVALUTAZIONE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2820005,2820005,RISERVA LEGALE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2825005,2825005,RISERVA P/AZIONI PROP.IN PORTAF.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2830005,2830005,RISERVE STATUTARIE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835005,2835005,RISERVA STRAORDINARIA,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835008,2835008,RISERVA P/RINNOV. IMPIANTI E MACCH.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835010,2835010,F.DO PLUSV. RINVIATE ART.54 T.U.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835013,2835013,RISERVA CONTRIBUTI IN C/CAPITALE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835015,2835015,RISER.CONTR.E LIBER. ART.55 T.U.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835020,2835020,F.DO RISER.TASS.TA P/RISCHI FUT.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835022,2835022,VERSAMENTI IN CONTO AUMENTO DI CAPITALE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835025,2835025,SOCI P/VERS.TI IN C/FUT.AUM.CAP.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835030,2835030,RISER.DA CONFER.AGEV.(L.576/75),account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835035,2835035,SOCI P/VERS.TI IN C/COP.PERDITE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835037,2835037,RISERVA DA RIDUZIONE CAPITALE SOCIALE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835040,2835040,RISERVA P/AMM.TO ANTICIPATO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835045,2835045,ALTRE RIS. IN SOSP. D'IMPOSTA,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835049,2835049,RISERVA DI TRASF.EX SOC.CAPIT.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835050,2835050,RISERVA DI TRASF. EX SOC.DI PERS,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835052,2835052,RISERVA DI UTILI TASSATI PER TRASPARENZA,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835055,2835055,RISERVA P/ARROT. UNITA' DI EURO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835057,2835057,RISERVA DA CONVERSIONE IN EURO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835060,2835060,RIS.F.DI PREV.INTEG.(DLgs124/93),account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835065,2835065,RISERVA NON DISTR.(ex.art. 2426),account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835067,2835067,RISERVA DA DEROGHE EX ART.2423CC,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835070,2835070,RISERVA DI CUI ART.15 DL 429/82,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835073,2835073,RISERVA AVANZO DI FUSIONE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835075,2835075,"RISERVA INDIVIS.ART.12, L.904/77",account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835080,2835080,RISERVA PER UTILI SU CAMBI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835085,2835085,RISERVA PER ACQUISTO AZIONI PROPRIE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835087,2835087,RISERVA AZIONI DELLA SOC. CONTROLLANTE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835090,2835090,ALTRE RISERVE DI CAPITALE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2835091,2835091,ALTRE RISERVE DI UTILI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2840005,2840005,UTILI PORTATI A NUOVO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2840010,2840010,AVANZO UTILI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2840015,2840015,PERDITE PORTATE A NUOVO,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
2845005,2845005,UTILE DI ESERCIZIO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2845010,2845010,PERDITA DI ESERCIZIO,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
2845090,2845090,RISULTATO DI ESERCIZIO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
2845200,2845200,ACCONTI SU DIVIDENDI,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
2845300,2845300,COPERTURA PARZIALE PERDITA D'ESERCIZIO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3005005,3005005,F.DO TRATT. QUIESC. PREV. INTEG.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3005020,3005020,F.DO P/CESS. DI RAPP. CO.CO.CO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3005025,3005025,F.DO P/INDENNITA' SUPP.CLIENTELA,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3010005,3010005,F.DO PER IMPOSTE DIFFERITE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3010010,3010010,FONDO PER IMPOSTE IN CONTENZIOSO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3015005,3015005,F.DO RISCHI SU CAMBI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3015045,3015045,F.DO RIS.P/CONTROV.LEGALIinCORSO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3015050,3015050,F.DO RIS.P/RIT.CONS.LAV.O PROD.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3015055,3015055,F.DO COPERTURA RISCHI PERSONALE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3015075,3015075,F.DO RISCHI RECUPERO AMBIENTALE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3015090,3015090,F.DO RIS.CONT.LAV.CORSO SU ORD.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3015100,3015100,F.DO RISC.CONTR.OP.ULTR.ESEC.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3015120,3015120,F.DO RIS.MAN.E RIP.BENI AZ.AFF.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3015130,3015130,F.DO OPERAZ. E CONCORSI A PREMIO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3015190,3015190,ALTRI FONDI RISCHI ED ONERI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3105005,3105005,DEBITI P/T.F.R.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3205005,3205005,OBBLIGAZIONI,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
3205010,3205010,OBBLIGAZIONI ESIG.OLTRE ES.SUCC.,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
3210005,3210005,OBBLIGAZIONI CONVERTIBILI,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
3210010,3210010,OBBLIG.CONVER.ESIG.OLTRE ES.SUCC,account.data_account_type_current_assets,TRUE,l10n_it_chart_generic
3405005,3405005,BANCA C/MUTUI IPOTECARI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3405006,3405006,BANCA C/MUTUI PASS.ES.OLTRE ES.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3405025,3405025,BANCA C/SOVVENZIONI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3405045,3405045,BANCA C/FINANZIAMENTI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3405085,3405085,BANCA C/RICEVUTE S.B.F.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3405115,3405115,BANCA C/ANTICIPI SU FATTURE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3405290,3405290,DEB.V/BANCHE ESIG. OLTRE ES.SUCC,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3605005,3605005,SOCI C/FINANZIAMENTI (INFRUTT.),account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3605010,3605010,SOCI C/FINANZIAM. ESIG. OLTRE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3605035,3605035,FINANZIAMENTI DA TERZI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3605065,3605065,EFFETTI PASSIVI FINANZIARI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3605085,3605085,DEBITI V/FACTOR,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3605190,3605190,ALTRI DEBITI FINANZIARI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3605191,3605191,ALTRI DEB.FIN.ESIG.OLTRE ES.SUCC,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3805005,3805005,CLIENTI C/ANTICIPI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3805010,3805010,CLIENTI C/CAPARRE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3805015,3805015,CLIENTI C/F.DO SPESE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3805020,3805020,CLIENTI C/RIMBORSO SPESE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3805030,3805030,CLIENTI C/PAG.CONTR-IMPOSTE-RIT.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3805040,3805040,INCASSI C/TERZI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
3805090,3805090,CLIENTI C/ANT.ESIG.OLTRE ES.SUCC,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4001,4001,DEBITI V/FORNITORI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4101,4101,ALTRI DEBITI V/FORNITORI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4105005,4105005,FATTURE DA RICEVERE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4105090,4105090,DEB.V/FORN. ESIG. OLTRE ES.SUCC.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4205005,4205005,EFFETTI PASSIVI COMMERCIALI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4205090,4205090,ALTRI DEB. RAPP. DA TIT. DI CRE.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4205091,4205091,DEB.RAPPR.TIT.CRED.OLTRE ES.SUCC,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4405005,4405005,DEBITI V/IMPRESE CONTROLLATE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4405050,4405050,DEBITI V/IMPRESE CONTROLLATE ES. SUCC.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4505005,4505005,DEBITI V/IMPRESE COLLEGATE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4505050,4505050,DEBITI V/IMPRESE COLLEGATE ES. SUCC.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4605005,4605005,DEBITI V/CONTROLLANTI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4605050,4605050,DEBITI V/CONTROLLANTI ES. SUCC.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805005,4805005,ERARIO C/IRPEG,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805010,4805010,ERARIO C/IRES,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805015,4805015,ERARIO C/IMPOSTA SOST. RIV. TFR,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805040,4805040,ERARIO C/IVA,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805045,4805045,IVA SU VENDITE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805046,4805046,IVA SU VENDITE ACQ. INTRACOMUNITARI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805047,4805047,IVA SU VENDITE ACQ. EXTRACOMUNITARI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805050,4805050,IVA SU CORRISPETTIVI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805055,4805055,IVA IN SOSPENSIONE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805056,4805056,IVA C/TRANSITORIO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805080,4805080,ERARIO C/RIT. LAVORO DIPENDENTE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805085,4805085,ERARIO C/RIT. LAVORO AUTONOMO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805086,4805086,ERARIO C/RIT. AGENTI/RAPPRESENTANTI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805087,4805087,ERARIO C/RIT. ENASARCO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805090,4805090,ERARIO C/RIT. SU DIVIDENDI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805100,4805100,REGIONI C/IRAP,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805105,4805105,REGIONI C/RIT. ADDIZ. IRPEF,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805110,4805110,COMUNI C/RIT. ADDIZ. IRPEF,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805190,4805190,ALTRI DEBITI TRIBUTARI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
4805191,4805191,DEB.TRIBUT.ESIG.OLTRE ES.SUCC.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005005,5005005,INPS C/CONTRIBUTI SOC. LAV. DIP.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005010,5005010,INPS C/CONTR. SOC. LAV. AUT.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005015,5005015,DEBITI V/FONDO TESORERIA INPS,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005020,5005020,INAIL C/CONTRIBUTI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005030,5005030,ENASARCO C/CONTRIBUTI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005035,5005035,CASSA EDILE C/CONTRIBUTI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005040,5005040,ENTE COMETA C/CONTRIBUTI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005045,5005045,COVELCO C/CONTRIBUTI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005050,5005050,ENPALS C/CONTRIBUTI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005090,5005090,ALTRI DEB.V/IST.PREV.E SIC.SOC.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5005091,5005091,DEB.V/IST.PREV.ESIG.OLTRE ES.SUC,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205005,5205005,AMMINISTRATORI C/COMPENSI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205010,5205010,SINDACI C/COMPENSI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205015,5205015,NOTE CREDITO DA EMETTERE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205020,5205020,CLIENTI C/CAUZIONI IMBALLAGGI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205025,5205025,CLIENTI C/PREMI DA LIQUIDARE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205040,5205040,DEBITI PER CAUZIONI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205055,5205055,DIPENDENTI C/RETRIBUZIONI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205060,5205060,DIPENDENTI C/FERIE DA LIQUID.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205065,5205065,DIPENDENTI C/LIQUIDAZIONE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205070,5205070,RITENUTE SINDACALI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205075,5205075,RAPPRESENT. C/PROV. DA LIQUID.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205080,5205080,COLLABORATORI C/COMPENSI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205090,5205090,SOCI C/UTILI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205100,5205100,AZIONISTI C/DIVIDENDI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205110,5205110,SOCI C/LIQUIDAZIONI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205120,5205120,SOCI C/RIMBORSI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205150,5205150,DEBITI V/CASSA NAZ. E PREVID.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205200,5205200,DEBITI V/FONDI PENSIONE,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205290,5205290,DEBITI DIVERSI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5205291,5205291,DEBITI DIV.ESIG.OLTRE ES.SUCC.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5405005,5405005,RATEI PASSIVI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5410005,5410005,RISCONTI PASSIVI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5415005,5415005,RICAVI ANTICIPATI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5420005,5420005,AGGIO SU PRESTITI,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5425005,5425005,COMPENSI NON RISCOSSI-PROFESS.,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5505005,5505005,BILANCIO DI APERTURA,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5505010,5505010,BILANCIO DI CHIUSURA,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5505015,5505015,BILANCIO APERTURA EURO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5505020,5505020,BILANCIO CHIUSURA EURO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5505200,5505200,CONTO TRANSITORIO,account.data_account_type_current_liabilities,TRUE,l10n_it_chart_generic
5510005,5510005,"CONTO D'ORDINE ""STANDARD""",account_type_memo,TRUE,l10n_it_chart_generic
5513005,5513005,FIDEJUS. A FAVORE DI IMPRESE CONTROLLATE,account_type_memo,TRUE,l10n_it_chart_generic
5513010,5513010,FIDEJUS. A FAVORE DI IMPRESE CONTROLLATE,account_type_memo,TRUE,l10n_it_chart_generic
5513015,5513015,FIDEJUS.A FAVORE DI IMPRESE CONTROLLANTI,account_type_memo,TRUE,l10n_it_chart_generic
5513020,5513020,FIDEJUS.A IMPRESE CONTROL. DA CONTR.,account_type_memo,TRUE,l10n_it_chart_generic
5513025,5513025,FIDEJUS. A FAVORE DI ALTRI,account_type_memo,TRUE,l10n_it_chart_generic
5516005,5516005,AVALLI A FAVORE DI IMPRESE CONTROLLATE,account_type_memo,TRUE,l10n_it_chart_generic
5516010,5516010,AVALLI A FAVORE DI IMPRESE COLLEGATE,account_type_memo,TRUE,l10n_it_chart_generic
5516015,5516015,AVALLI A FAVORE DI IMPRESE CONTROLLANTI,account_type_memo,TRUE,l10n_it_chart_generic
5516020,5516020,AVALLI A IMPR. CONTR. DA  CONTROLL.,account_type_memo,TRUE,l10n_it_chart_generic
5516025,5516025,AVALLI A FAVORE DI ALTRI,account_type_memo,TRUE,l10n_it_chart_generic
5519005,5519005,ALTRE GARANZIE PERS. A IMPR. CONTROLLATE,account_type_memo,TRUE,l10n_it_chart_generic
5519010,5519010,ALTRE GARANZIE PERS. A IMPR. COLLEGATE,account_type_memo,TRUE,l10n_it_chart_generic
5519015,5519015,ALTRE GARANZIE PERS. A IMPR. CONTROL.,account_type_memo,TRUE,l10n_it_chart_generic
5519020,5519020,ALTRE GARANZIE PERS. A IMPR. CONT. DA CO,account_type_memo,TRUE,l10n_it_chart_generic
5519025,5519025,ALTRE GARANZIE PERS. A FAVORE DI ALTRI,account_type_memo,TRUE,l10n_it_chart_generic
5522005,5522005,GARANZIE REALI A IMPR. CONTROLLATE,account_type_memo,TRUE,l10n_it_chart_generic
5522010,5522010,GARANZIE REALI A IMPR. COLLEGATE,account_type_memo,TRUE,l10n_it_chart_generic
5522015,5522015,GARANZIE REALI A IMPR. CONTROLLANTI,account_type_memo,TRUE,l10n_it_chart_generic
5522020,5522020,GARANZIE REALI A IMPR. CONT. DA CONTROL.,account_type_memo,TRUE,l10n_it_chart_generic
5522025,5522025,GARANZIE REALI A FAVORE DI ALTRI,account_type_memo,TRUE,l10n_it_chart_generic
5525005,5525005,RISCHI SU TITOLI DI CREDITO TRASFERITI,account_type_memo,TRUE,l10n_it_chart_generic
5525010,5525010,RISCHI SU CREDITI SCONTATI O CEDUTI,account_type_memo,TRUE,l10n_it_chart_generic
5528005,5528005,MERCI DA RICEVERE,account_type_memo,TRUE,l10n_it_chart_generic
5528010,5528010,IMMOBILIZZAZIONI DA RICEVERE,account_type_memo,TRUE,l10n_it_chart_generic
5528015,5528015,TITOLI DA RICEVERE,account_type_memo,TRUE,l10n_it_chart_generic
5528020,5528020,SERVIZI DA RICEVERE,account_type_memo,TRUE,l10n_it_chart_generic
5528025,5528025,MERCI DA CONSEGNARE,account_type_memo,TRUE,l10n_it_chart_generic
5528030,5528030,IMMOBILIZZAZIONI DA CONSEGNARE,account_type_memo,TRUE,l10n_it_chart_generic
5528035,5528035,TITOLI DA CONSEGNARE,account_type_memo,TRUE,l10n_it_chart_generic
5528040,5528040,SERVIZI DA PRESTARE,account_type_memo,TRUE,l10n_it_chart_generic
5531005,5531005,BENI DI TERZI C/DEPOSITO E COMODATO,account_type_memo,TRUE,l10n_it_chart_generic
5531010,5531010,MERCI DI TERZI C/LAVORAZIONE,account_type_memo,TRUE,l10n_it_chart_generic
5531015,5531015,BENI DI TERZI IN PEGNO O CAUZIONI,account_type_memo,TRUE,l10n_it_chart_generic
5531020,5531020,BENI DI TERZI IN LEASING,account_type_memo,TRUE,l10n_it_chart_generic
5531025,5531025,ALTRI BENI DI TERZI,account_type_memo,TRUE,l10n_it_chart_generic
5534005,5534005,NS. BENI PRESSO TERZI IN CONTO DEPOSITO,account_type_memo,TRUE,l10n_it_chart_generic
5534010,5534010,NS. BENI PRESSO TERZI C/LAVORAZIONE,account_type_memo,TRUE,l10n_it_chart_generic
5534015,5534015,ALTRI BENI PRESSO TERZI,account_type_memo,TRUE,l10n_it_chart_generic
5805005,5805005,PRODOTTI FINITI C/VENDITE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805006,5805006,MERCI C/VENDITE APPARECCHIATURE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805007,5805007,MERCI C/VENDITE ACCESSORI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805008,5805008,MERCI C/VENDITE RICAMBI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805009,5805009,MERCI C/VENDITE MATERIALI DI CONSUMO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805010,5805010,MERCI C/VENDITE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805015,5805015,IMBALLAGGI C/VENDITE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805100,5805100,CORR.P/CESSIONE BENI-NO VENTILAZ,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805105,5805105,CORR.P/CESSIONE BENI-SI VENTILAZ,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805107,5805107,RICAVI C/CESSIONE BENI USATI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805110,5805110,"AGGI MONOPOLI, VALORI BOLLATI",account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805111,5805111,RICAVI GENERI DI MONOPOLIO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805115,5805115,RICAVI PER CESS. DI CARBURANTI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805120,5805120,"RICAVI P/CESSIONE GIOR.,RIV.,ECC",account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805125,5805125,RICAVI PER CESSIONE LIBRI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805130,5805130,CORRISP. C/VENDITE PROD. EDITOR.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805133,5805133,"VEND. RICARICHE,BIGLIETTI,LOTTO,BOLLO...",account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805135,5805135,RICAVI ATTIVITA' DI AGRITURISMO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805190,5805190,RICAVI AGRIC.ATTIV.CONN.TASS.15%,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805195,5805195,RICAVI BENI/SERV. AGRIC.TASS.25%,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805200,5805200,RICAVI P/CORRISPETTIVI AGRICOLI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805205,5805205,RIMB. SPESE RIL. AI FINI STUDI DI SETT.,account.data_account_type_other_income,TRUE,l10n_it_chart_generic
5805210,5805210,AUTOCONSUMOoFINAL.ESTR.ALL'IMPR.,account.data_account_type_other_income,TRUE,l10n_it_chart_generic
5805215,5805215,RESI SU VENDITE,account_type_correction_income,TRUE,l10n_it_chart_generic
5805220,5805220,SCONTI SU VENDITE,account_type_correction_income,TRUE,l10n_it_chart_generic
5805225,5805225,ABBUONI SU VENDITE,account_type_correction_income,TRUE,l10n_it_chart_generic
5805230,5805230,PREMI SU VENDITE,account_type_correction_income,TRUE,l10n_it_chart_generic
